route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
S89,YU_D6-Weekday,YU_D6-Weekday-098500_S89_502,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087760,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-043500_S89_501,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087774,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-045000_S89_496,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087759,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-046500_S89_497,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087761,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-048000_S89_502,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087757,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-050000_S89_498,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087766,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-094500_S89_500,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087764,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-040500_S89_500,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087775,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-107500_S89_501,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087776,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-110000_S89_502,LIMITED BAYONNE 34 ST-HBLR STA via RICH,0,40087760,S890015
S89,YU_D6-Weekday,YU_D6-Weekday-043500_S89_498,LIMITED ELTINGVILLE HYLAN BL via RCHMOND,1,40087766,S890016
S89,YU_D6-Weekday,YU_D6-Weekday-047500_S89_500,LIMITED ELTINGVILLE HYLAN BL via RCHMOND,1,40087775,S890016
S89,YU_D6-Weekday,YU_D6-Weekday-050500_S89_501,LIMITED ELTINGVILLE HYLAN BL via RCHMOND,1,40087774,S890016
S89,YU_D6-Weekday,YU_D6-Weekday-053500_S89_497,LIMITED ELTINGVILLE HYLAN BL via RCHMOND,1,40087761,S890016
S89,YU_D6-Weekday,YU_D6-Weekday-056500_S89_502,LIMITED ELTINGVILLE HYLAN BL via RCHMOND,1,40087757,S890016
