route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
Q49,LGPD6-LG_D6-Saturday-04,47371264-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484967,Q490175
Q33,LGPD6-LG_D6-Saturday-04,47371265-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS via 82 ST",1,8484912,Q330198
Q33,LGPD6-LG_D6-Saturday-04,47371266-LGPD6-LG_D6-Saturday-04,"LAGUARDIA AIRPORT TERMINAL A",0,8484912,Q330209
Q33,LGPD6-LG_D6-Saturday-04,47371267-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS via 82 ST",1,8484912,Q330198
Q33,LGPD6-LG_D6-Saturday-04,47371268-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS via 82 ST",1,8484955,Q330198
Q33,LGPD6-LG_D6-Saturday-04,47371269-LGPD6-LG_D6-Saturday-04,"LAGUARDIA AIRPORT TERMINAL A",0,8484959,Q330209
Q33,LGPD6-LG_D6-Saturday-04,47371270-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS via 82 ST",1,8484959,Q330198
Q33,LGPD6-LG_D6-Saturday-04,47371271-LGPD6-LG_D6-Saturday-04,"LAGUARDIA AIRPORT TERMINAL A",0,8484955,Q330209
Q49,LGPD6-LG_D6-Saturday-04,47371272-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485015,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371273-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484971,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371274-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484971,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371275-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484971,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371276-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484971,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371277-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484989,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371278-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484989,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371279-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484939,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371280-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484939,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371281-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485016,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371282-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484971,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371283-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8485016,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371284-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8485015,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371285-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485016,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371286-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485015,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371287-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484993,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371288-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485015,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371289-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8485015,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371290-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484993,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371291-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8485023,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371292-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484982,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371293-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485009,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371294-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484963,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371295-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484993,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371296-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484963,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371297-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484963,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371298-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484926,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371299-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484926,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371300-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484971,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371301-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484971,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371302-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8485016,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371303-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484973,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371304-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484936,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371305-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484936,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371306-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484978,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371307-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484936,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371308-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484971,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371309-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484973,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371310-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485023,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371311-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484973,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371312-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484973,Q490179
